question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Пласти́нчатые (лат. Placozoa) — тип многоклеточных животных, в который включают как минимум 3 вида: Trichoplax adhaerens, Hoilungia hongkongensis и Polyplacotoma mediterranea (впрочем, видовое разнообразие Placozoa, по-видимому, гораздо >).","Пласти́нчатые (лат. Placozoa) — тип многоклеточных животных, в который включают как минимум 3 вида: Trichoplax adhaerens, Hoilungia hongkongensis и Polyplacotoma mediterranea (впрочем, видовое разнообразие Placozoa, по-видимому, гораздо больше).",0,1,0,0,0,0
"К гидрофитам относятся гораздо > представителей, способных жить и вне воды, лишь с погружёнными в неё корнями.","К гидрофитам относятся гораздо больше представителей, способных жить и вне воды, лишь с погружёнными в неё корнями.",0,1,0,0,0,0
"Дискография Queensrÿche, американской прогрессив-метал группы, ∋ 16 студийных альбомов, 5 концертных альбомов, 7 сборников, 7 видеоальбомов, 1 мини-альбом и 34 сингла.","Дискография Queensrÿche, американской прогрессив-метал группы, содержит 16 студийных альбомов, 5 концертных альбомов, 7 сборников, 7 видеоальбомов, 1 мини-альбом и 34 сингла.",0,1,0,0,0,0
"Небиволо́л — кардиоселективный β-адреноблокатор III поколения с дополнительными (вазодилатирующими) свойствами за счёт модулирования высвобождения оксида азота (NO).","Небиволо́л — кардиоселективный бета-адреноблокатор III поколения с дополнительными (вазодилатирующими) свойствами за счёт модулирования высвобождения оксида азота (NO).",0,1,0,0,0,0
"Обсерватория ∈ Национальной обсерватории оптической астрономии.","Обсерватория принадлежит Национальной обсерватории оптической астрономии.",0,1,0,0,0,0
"Также библиотека JOGL ∋ несколько дополнительных классов, не описанных в спецификации JSR-231, служащих для удобства обработки данных для команд OpenGL и связанных с особенностями языка Java (такими как файловый ввод-вывод данных OpenGL, подготовка текстур, подготовка массивов данных для OpenGL).","Также библиотека JOGL содержит несколько дополнительных классов, не описанных в спецификации JSR-231, служащих для удобства обработки данных для команд OpenGL и связанных с особенностями языка Java (такими как файловый ввод-вывод данных OpenGL, подготовка текстур, подготовка массивов данных для OpenGL).",0,1,0,0,0,0
"XOTcl поддерживает динамическое ∪ объектов, фильтры для динамической подгрузки компонентов.","XOTcl поддерживает динамическое объединение объектов, фильтры для динамической подгрузки компонентов.",0,1,0,0,0,0
"ВЭПП-5 (Встречные Электрон-Позитронные Пучки) — проект ускорительного комплекса электрон-позитронного коллайдера на энергию 4×7 ГэВ, разрабатывавшегося в Институте ядерной физики СО РАН в конце 1980-х для изучения физики B-мезонов.","ВЭПП-5 (Встречные Электрон-Позитронные Пучки) — проект ускорительного комплекса электрон-позитронного коллайдера на энергию 4умножить на7 ГэВ, разрабатывавшегося в Институте ядерной физики СО РАН в конце 1980-х для изучения физики B-мезонов.",0,0,1,0,0,0
"Большинство скатов живёт в морской воде, однако ∃ и несколько пресноводных видов (моторо и другие).","Большинство скатов живёт в морской воде, однако существует и несколько пресноводных видов (моторо и другие).",0,1,0,0,0,0
"На аэродроме также базировалась 456-я отдельная смешанная авиационная бригада (Ан-26, Ан-24, Μ-8).","На аэродроме также базировалась 456-я отдельная смешанная авиационная бригада (Ан-26, Ан-24, Ми-8).",0,1,0,0,0,0
"Фотоя́дерные реа́кции (англ. photodisintegration, phototransmutation) — ядерные реакции, происходящие при поглощении Γ-квантов ядрами атомов.","Фотоя́дерные реа́кции (англ. photodisintegration, phototransmutation) — ядерные реакции, происходящие при поглощении гамма-квантов ядрами атомов.",0,1,0,0,0,0
"При поглощении Γ-кванта ядро получает избыток энергии без изменения своего нуклонного состава, а ядро с избытком энергии является составным ядром.","При поглощении гамма-кванта ядро получает избыток энергии без изменения своего нуклонного состава, а ядро с избытком энергии является составным ядром.",0,1,0,0,0,0
"Нго Динь ν (вьет. Ngô Ðình Nhu, 7 октября 1910 — 2 ноября 1963) — младший брат и главный советник по политическим вопросам первого президента Южного Вьетнама Нго Динь Зьема.","Нго Динь Ню (вьет. Ngô Ðình Nhu, 7 октября 1910 — 2 ноября 1963) — младший брат и главный советник по политическим вопросам первого президента Южного Вьетнама Нго Динь Зьема.",0,1,0,0,0,0
"Гра́вий (реже хрящ) — рыхлая крупнообломочная (псефитовая) осадочная горная порода, сложенная окатанными обломками пород (иногда ∋ обломки минералов размером 2—10 мм), образовавшихся в результате естественного разрушения (под действием экзогенных процессов) твёрдых горных пород.","Гра́вий (реже хрящ) — рыхлая крупнообломочная (псефитовая) осадочная горная порода, сложенная окатанными обломками пород (иногда содержит обломки минералов размером 2—10 мм), образовавшихся в результате естественного разрушения (под действием экзогенных процессов) твёрдых горных пород.",0,1,0,0,0,0
"Горный гравий имеет шероховатую поверхность и ∋ обычно примеси песка, глины и органических веществ.","Горный гравий имеет шероховатую поверхность и содержит обычно примеси песка, глины и органических веществ.",0,1,0,0,0,0
"«Алфавит Бен-Сиры» (арам. אלפא ביתא דבן סירא, α β де-Бен-Сира; Алеф-Бет дебен Сира; лат. Alphabetum Siracidis, «Алфавит Сиракида»; сокр. А.-Б. д. Сира) — литературный памятник еврейского народа; анонимный средневековый текст, чьё авторство приписывалось Бен-Сире, создателю «Книги премудрости Иисуса, сына Сирахова».","«Алфавит Бен-Сиры» (арам. אלפא ביתא דבן סירא, Альфа бета де-Бен-Сира; Алеф-Бет дебен Сира; лат. Alphabetum Siracidis, «Алфавит Сиракида»; сокр. А.-Б. д. Сира) — литературный памятник еврейского народа; анонимный средневековый текст, чьё авторство приписывалось Бен-Сире, создателю «Книги премудрости Иисуса, сына Сирахова».",0,2,0,0,0,0
"SDK (англ. software development kit — комплект для разработки программного обеспечения) — набор инструментов для разработки программного обеспечения, объединённый в одном пакете, обычно ∋ комплект необходимых библиотек, компилятор, отладчик, иногда — интегрированную среду разработки.","SDK (англ. software development kit — комплект для разработки программного обеспечения) — набор инструментов для разработки программного обеспечения, объединённый в одном пакете, обычно содержит комплект необходимых библиотек, компилятор, отладчик, иногда — интегрированную среду разработки.",0,1,0,0,0,0
"Банкноты были отпечатаны на белой бумаге с водяными знаками в виде «коврового» орнамента по всему полю, листами по 40 штук (5×8), без нумерации, подписей должностных лиц и года эмиссии.","Банкноты были отпечатаны на белой бумаге с водяными знаками в виде «коврового» орнамента по всему полю, листами по 40 штук (5умножить на8), без нумерации, подписей должностных лиц и года эмиссии.",0,0,1,0,0,0
"В целом компании Berkhof Group ∈ 6 предприятий.","В целом компании Berkhof Group принадлежит 6 предприятий.",0,1,0,0,0,0
"Малком Джамаал Дэвис (англ. Malcolm Jamaal Davis; род. 12 апреля 1992, Гонолулу, Гаваи, США), > известен как MadeinTYO (произносится как Made in Tokyo) — американский рэпер.","Малком Джамаал Дэвис (англ. Malcolm Jamaal Davis; род. 12 апреля 1992, Гонолулу, Гаваи, США), больше известен как MadeinTYO (произносится как Made in Tokyo) — американский рэпер.",0,1,0,0,0,0
"7-я армия (7А) (с 25 сентября 1941 по февраль 1944 года 7-я отдельная армия) — оперативное войсковое ∪ (армия, общевойсковая) РККА в составе Вооружённых Сил СССР до и во время Великой Отечественной войны.","7-я армия (7А) (с 25 сентября 1941 по февраль 1944 года 7-я отдельная армия) — оперативное войсковое объединение (армия, общевойсковая) РККА в составе Вооружённых Сил СССР до и во время Великой Отечественной войны.",0,1,0,0,0,0
"Язык басса ∈ к языкам кру и имеет около 300 000 носителей, проживающих главным образом в Либерии (см. басса (народ)).","Язык басса принадлежит к языкам кру и имеет около 300 000 носителей, проживающих главным образом в Либерии (см. басса (народ)).",0,1,0,0,0,0
"Загля́нет со́лнце и в на́ше око́нце (бел. Загляне сонца і ў наша аконца) — первое легальное белорусское издательское ∪, существовало в Санкт-Петербурге в 1906—1916 годах.","Загля́нет со́лнце и в на́ше око́нце (бел. Загляне сонца і ў наша аконца) — первое легальное белорусское издательское объединение, существовало в Санкт-Петербурге в 1906—1916 годах.",0,1,0,0,0,0
"Издало 38 наименований книжек на кириллице и латинице общим тиражом > 100 тысяч экземпляров.","Издало 38 наименований книжек на кириллице и латинице общим тиражом больше 100 тысяч экземпляров.",0,1,0,0,0,0
"Всякий доманикит по определению ∋ в себе какое-то количество углеводородного сырья, этот слой называют даже «типичной нефтематеринской толщей», однако добыть его довольно трудно из-за повышенной плотности этой породы, поэтому доманик, как полезное ископаемое, не так известен, как, к примеру, колчедан; чаще доманики служат всего лишь надёжным маркёром нефтеносности близлежащих участков.","Всякий доманикит по определению содержит в себе какое-то количество углеводородного сырья, этот слой называют даже «типичной нефтематеринской толщей», однако добыть его довольно трудно из-за повышенной плотности этой породы, поэтому доманик, как полезное ископаемое, не так известен, как, к примеру, колчедан; чаще доманики служат всего лишь надёжным маркёром нефтеносности близлежащих участков.",0,1,0,0,0,0
"Список кладбищ Симферополя — ∋ перечень всех официально существующих мест захоронения на территории муниципального образования городской округ Симферополь Республики Крым, а также ранее существовавших (снесённых) исторических кладбищ.","Список кладбищ Симферополя — содержит перечень всех официально существующих мест захоронения на территории муниципального образования городской округ Симферополь Республики Крым, а также ранее существовавших (снесённых) исторических кладбищ.",0,1,0,0,0,0
"«Ро́ллтон» — международная ® пищевых продуктов, представленная на территории стран Восточной Европы, СНГ, ЕС, Африки и Азии.","«Ро́ллтон» — международная торговая марка пищевых продуктов, представленная на территории стран Восточной Европы, СНГ, ЕС, Африки и Азии.",0,0,0,1,0,0
"«Голубая роза» — художественное ∪, которое получило свое название после одноименной выставки, прошедшей в 1907 году в Москве.","«Голубая роза» — художественное объединение, которое получило свое название после одноименной выставки, прошедшей в 1907 году в Москве.",0,1,0,0,0,0
"Мужская сборная Андорры по баскетболу 3×3 представляет Андорру на международных соревнованиях по баскетболу 3×3.","Мужская сборная Андорры по баскетболу 3умножить на3 представляет Андорру на международных соревнованиях по баскетболу 3умножить на3.",0,0,1,0,0,0
"По состоянию на 4 сентября 2024, мужская сборная Андорры по баскетболу 3×3 занимает 85-е место в мировом рейтинге ФИБА мужских сборных по баскетболу 3×3.","По состоянию на 4 сентября 2024, мужская сборная Андорры по баскетболу 3умножить на3 занимает 85-е место в мировом рейтинге ФИБА мужских сборных по баскетболу 3умножить на3.",0,0,1,0,0,0
"5 мая 2023 года глава ВОЗ Тедрос Адханом Гебрейесус объявил, что COVID-19 > не является мировой чрезвычайной угрозой в области здравоохранения, хотя опасность продолжает оставаться серьёзной.","5 мая 2023 года глава ВОЗ Тедрос Адханом Гебрейесус объявил, что COVID-19 больше не является мировой чрезвычайной угрозой в области здравоохранения, хотя опасность продолжает оставаться серьёзной.",0,1,0,0,0,0
"В более чем столетней истории полка (а полк был расформирован в 1918 г.) много славных подвигов, но особая страница в летописи полка связана с его участием в Русско-турецкой войне 1854—1856 гг., известной > как Крымская война, и Русско-турецкой войне (1877—1878) 1877—1878 гг., которую мы знаем как войну за освобождение Болгарии от османского ига.","В более чем столетней истории полка (а полк был расформирован в 1918 г.) много славных подвигов, но особая страница в летописи полка связана с его участием в Русско-турецкой войне 1854—1856 гг., известной больше как Крымская война, и Русско-турецкой войне (1877—1878) 1877—1878 гг., которую мы знаем как войну за освобождение Болгарии от османского ига.",0,1,0,0,0,0
"«Новым людям» не разрешалось иметь никакой собственности, они должны были обязаны работать не менее 10 часов в день, иногда и >.","«Новым людям» не разрешалось иметь никакой собственности, они должны были обязаны работать не менее 10 часов в день, иногда и больше.",0,1,0,0,0,0
"Телесериал состоит из 79 эпизодов в 3 сезонах и одного пилотного эпизода («Клетка»), в общей сложности ∋ 80 эпизодов.","Телесериал состоит из 79 эпизодов в 3 сезонах и одного пилотного эпизода («Клетка»), в общей сложности содержит 80 эпизодов.",0,1,0,0,0,0
"ξ Возничего (лат. ξ Aurigae), 30 Возничего (лат. 30 Aurigae), 32 Жирафа (лат. 32 Camelopardalis), HD 39283 — одиночная звезда в созвездии Возничего на расстоянии приблизительно 236 световых лет (около 73 парсеков) от Солнца.","Кси Возничего (лат. ξ Aurigae), 30 Возничего (лат. 30 Aurigae), 32 Жирафа (лат. 32 Camelopardalis), HD 39283 — одиночная звезда в созвездии Возничего на расстоянии приблизительно 236 световых лет (около 73 парсеков) от Солнца.",0,1,0,0,0,0
"Аму́рский тигр, или уссури́йский тигр, — популяция подвида тигра Panthera tigris tigris, населяющей Дальний Восток России и Северо-Восточный Китай, также ∃ информация о небольшой популяции в Северной Корее.","Аму́рский тигр, или уссури́йский тигр, — популяция подвида тигра Panthera tigris tigris, населяющей Дальний Восток России и Северо-Восточный Китай, также существует информация о небольшой популяции в Северной Корее.",0,1,0,0,0,0
"Мужская сборная Нидерландов по баскетболу 3×3 (нидерл. Nederlands nationaal 3×3-basketbalteam (mannen)) представляет Нидерланды на международных соревнованиях по баскетболу 3×3.","Мужская сборная Нидерландов по баскетболу 3умножить на3 (нидерл. Nederlands nationaal 3умножить на3-basketbalteam (mannen)) представляет Нидерланды на международных соревнованиях по баскетболу 3умножить на3.",0,0,1,0,0,0
"По состоянию на 6 сентября 2024, мужская сборная Нидерландов по баскетболу 3×3 занимает 6-е место в мировом рейтинге ФИБА мужских сборных по баскетболу 3×3.","По состоянию на 6 сентября 2024, мужская сборная Нидерландов по баскетболу 3умножить на3 занимает 6-е место в мировом рейтинге ФИБА мужских сборных по баскетболу 3умножить на3.",0,0,1,0,0,0
"∪ за демократию и прогресс (англ. Rally for Democracy and Progress) — политическая партия в Намибии.","Объединение за демократию и прогресс (англ. Rally for Democracy and Progress) — политическая партия в Намибии.",0,1,0,0,0,0
"Sonic the Hedgehog (яп. ソニック・ザ・ヘッジホッグ Соникку дза Хэдзихоггу) — серия компьютерных игр в жанре платформер, а также ®, основанная на этой серии и принадлежащая японской компании Sega.","Sonic the Hedgehog (яп. ソニック・ザ・ヘッジホッグ Соникку дза Хэдзихоггу) — серия компьютерных игр в жанре платформер, а также торговая марка, основанная на этой серии и принадлежащая японской компании Sega.",0,0,0,1,0,0
"Его сын, которого тоже звали Маттиасом, прославился даже > отца.","Его сын, которого тоже звали Маттиасом, прославился даже больше отца.",0,1,0,0,0,0
"Mercedes-Benz ([mɛʁˈtseːdəs ˈbɛnts] или [-dɛs-]; рус. Мерсе́дес-Бенц) — ® и одноимённая компания — производитель легковых автомобилей премиального класса, грузовых автомобилей, автобусов и других транспортных средств, входящая в состав немецкого концерна «Mercedes-Benz Group».","Mercedes-Benz ([mɛʁˈtseːdəs ˈbɛnts] или [-dɛs-]; рус. Мерсе́дес-Бенц) — торговая марка и одноимённая компания — производитель легковых автомобилей премиального класса, грузовых автомобилей, автобусов и других транспортных средств, входящая в состав немецкого концерна «Mercedes-Benz Group».",0,0,0,1,0,0
"Альбом ∋ двенадцать треков и дополнительную скрытую песню «Till Kingdom Come», которая отмечена знаком «+» на этикетке диска и внутри буклета пластинки.","Альбом содержит двенадцать треков и дополнительную скрытую песню «Till Kingdom Come», которая отмечена знаком «+» на этикетке диска и внутри буклета пластинки.",0,1,0,0,0,0
"Малагамбе ∈ ряд популярных песен своего времени и многочисленные джазовые аранжировки разных авторов, в диапазоне от Мануэля де Фальи до Дюка Эллингтона.","Малагамбе принадлежит ряд популярных песен своего времени и многочисленные джазовые аранжировки разных авторов, в диапазоне от Мануэля де Фальи до Дюка Эллингтона.",0,1,0,0,0,0
"(551) Ортруд (нем. Ortrud) — астероид главного пояса, который ∈ к спектральному классу C.","(551) Ортруд (нем. Ortrud) — астероид главного пояса, который принадлежит к спектральному классу C.",0,1,0,0,0,0
"Красная армия Северного Кавказа — ∪ РККА, сформированное во время Гражданской войны.","Красная армия Северного Кавказа — объединение РККА, сформированное во время Гражданской войны.",0,1,0,0,0,0
"У MARINA ∃ полный аналог для телефонных сетей – MAINWAY.","У MARINA существует полный аналог для телефонных сетей – MAINWAY.",0,1,0,0,0,0
"По сюжету, у этого персонажа ∃ и некая вторая личность, возникающая в её мыслях и называющая себя «Настоящей Сакурой».","По сюжету, у этого персонажа существует и некая вторая личность, возникающая в её мыслях и называющая себя «Настоящей Сакурой».",0,1,0,0,0,0
"Розетка (палисад) — это термин в патоморфологии, означающий один ряд вытянутых неопластических клеток, расположенных ⊥ центру и параллельно друг другу.","Розетка (палисад) — это термин в патоморфологии, означающий один ряд вытянутых неопластических клеток, расположенных перпендикулярно центру и параллельно друг другу.",0,1,0,0,0,0
"Не ∃ особых сомнений о существовании джайнизма в VII веке до н. э., однако, вероятно, история этой религии уходит значительно глубже, чем учение Паршвы.","Не существует особых сомнений о существовании джайнизма в VII веке до н. э., однако, вероятно, история этой религии уходит значительно глубже, чем учение Паршвы.",0,1,0,0,0,0
"StarForce — ®, под которой выходят программные продукты, разработанные российской компанией Protection Technology.","StarForce — торговая марка, под которой выходят программные продукты, разработанные российской компанией Protection Technology.",0,0,0,1,0,0
"GRB 060218 (или SN 2006aj) — Γ-всплеск в созвездии Овна, обнаруженный 18 февраля 2006 года орбитальной обсерваторией Свифт .","GRB 060218 (или SN 2006aj) — гамма-всплеск в созвездии Овна, обнаруженный 18 февраля 2006 года орбитальной обсерваторией Свифт .",0,1,0,0,0,0
"У GRB 060218 наблюдались необычные характеристики, отличные от остальных Γ-всплесков . Продолжительность этого всплеска и удалённость его домашней галактики значительно > и ближе типичных Γ-всплесков.","У GRB 060218 наблюдались необычные характеристики, отличные от остальных гамма-всплесков . Продолжительность этого всплеска и удалённость его домашней галактики значительно больше и ближе типичных гамма-всплесков.",0,3,0,0,0,0
'Оптическое "послесвечение" было обнаружено через ~200 секунд после самого Γ-всплеска.','Оптическое "послесвечение" было обнаружено через ~200 секунд после самого гамма-всплеска.',0,1,0,0,0,0
"∃ в двух вариантах: несимметричная и симметричная.","Существует в двух вариантах: несимметричная и симметричная.",0,1,0,0,0,0
"Плазмин ∋ пять схожих структурных последовательностей, называемых за их особую форму «kringle-доменами» (дат. kringle - разновидность кренделя, популярная в скандинавских странах).","Плазмин содержит пять схожих структурных последовательностей, называемых за их особую форму «kringle-доменами» (дат. kringle - разновидность кренделя, популярная в скандинавских странах).",0,1,0,0,0,0
"Общество архитекторов-художников (ОАХ) (Императорское общество архитекторов-художников, Петроградское общество архитекторов-художников, с 1924 — Ленинградское общество архитекторов-художников) — творческое ∪ архитекторов Санкт-Петербурга (Петрограда, Ленинграда).","Общество архитекторов-художников (ОАХ) (Императорское общество архитекторов-художников, Петроградское общество архитекторов-художников, с 1924 — Ленинградское общество архитекторов-художников) — творческое объединение архитекторов Санкт-Петербурга (Петрограда, Ленинграда).",0,1,0,0,0,0
"Пэйола (англ. payola, слияние слов pay — «платить» и Victrola — ® фонографов), в Соединённых Штатах — тайные выплаты, которые осуществляют компании звукозаписи радиостанциям и телевизионным каналам с целью «раскрутки» принадлежащих им музыкальных композиций (помещения их в эфир, имитации интереса к ним зрителей, повышения места в чартах и т. п.).","Пэйола (англ. payola, слияние слов pay — «платить» и Victrola — торговая марка фонографов), в Соединённых Штатах — тайные выплаты, которые осуществляют компании звукозаписи радиостанциям и телевизионным каналам с целью «раскрутки» принадлежащих им музыкальных композиций (помещения их в эфир, имитации интереса к ним зрителей, повышения места в чартах и т. п.).",0,0,0,1,0,0
"«Норд-О́ст» — мюзикл по роману Вениамина Каверина «Два капитана», поставлен в Москве авторами либретто и музыки мюзикла, продюсерами Алексеем Иващенко и Георгием Васильевым, ∃ с 2001 года.","«Норд-О́ст» — мюзикл по роману Вениамина Каверина «Два капитана», поставлен в Москве авторами либретто и музыки мюзикла, продюсерами Алексеем Иващенко и Георгием Васильевым, существует с 2001 года.",0,1,0,0,0,0
"Список призёров теннисных турниров Олимпийских игр ∋ призёров соревнований тех лет, когда теннис был включён в программу Олимпиады как медаленосный вид.","Список призёров теннисных турниров Олимпийских игр содержит призёров соревнований тех лет, когда теннис был включён в программу Олимпиады как медаленосный вид.",0,1,0,0,0,0
"DnaG ∋ три отдельных белковых домена: домен связывания цинка, домен полимеразы РНК и домен связывания хеликазы DnaB.","DnaG содержит три отдельных белковых домена: домен связывания цинка, домен полимеразы РНК и домен связывания хеликазы DnaB.",0,1,0,0,0,0
"∃ понятие «фидуциарная деятельность», под которой понимают деятельность по управлению финансовыми активами, которую осуществляет фидуциарный управляющий.","Существует понятие «фидуциарная деятельность», под которой понимают деятельность по управлению финансовыми активами, которую осуществляет фидуциарный управляющий.",0,1,0,0,0,0
"Публичное акционерное общество «Нефтяная компания „Роснефть“» (ПАО «НК „Роснефть“») — крупная российская нефтегазовая компания, блокирующий пакет акций которой ∈ государственному АО «Роснефтегаз».","Публичное акционерное общество «Нефтяная компания „Роснефть“» (ПАО «НК „Роснефть“») — крупная российская нефтегазовая компания, блокирующий пакет акций которой принадлежит государственному АО «Роснефтегаз».",0,1,0,0,0,0
'Альбом был выпущен как саундтрек фильма «Стеклянное сердце» немецкого режиссёра Вернера Херцога, но на самом деле ∋ только два трека, которые вошли в фильм - "Engel der Gegenwart" и "Hüter der Schwelle".','Альбом был выпущен как саундтрек фильма «Стеклянное сердце» немецкого режиссёра Вернера Херцога, но на самом деле содержит только два трека, которые вошли в фильм - "Engel der Gegenwart" и "Hüter der Schwelle".',0,1,0,0,0,0
"Больша́я пога́нка, или чо́мга (лат. Podiceps cristatus) — вид водных птиц из семейства поганковых, немного < кряквы.","Больша́я пога́нка, или чо́мга (лат. Podiceps cristatus) — вид водных птиц из семейства поганковых, немного меньше кряквы.",0,1,0,0,0,0
"Кондинское княжество — ∪ племён манси, существовавшее с середины XV до конца XVI века.","Кондинское княжество — объединение племён манси, существовавшее с середины XV до конца XVI века.",0,1,0,0,0,0
"В начале карьеры Нильссон была поп-певицей, однако со временем все > и > отходила от поп-стиля в сторону балладных песен и танцевальных композиций, а в своих более поздних работах она перешла к джазу.","В начале карьеры Нильссон была поп-певицей, однако со временем все больше и больше отходила от поп-стиля в сторону балладных песен и танцевальных композиций, а в своих более поздних работах она перешла к джазу.",0,2,0,0,0,0
"Список экзопланет в созвездии Большого Пса ∋ 23 экзопланеты в 17 разных планетных системах, находящихся в соответствующем созвездии.","Список экзопланет в созвездии Большого Пса содержит 23 экзопланеты в 17 разных планетных системах, находящихся в соответствующем созвездии.",0,1,0,0,0,0
"> всех наград получили французский дуэт Daft Punk (5) и американский продюсер и певец Фаррелл Уильямс (4).","Больше всех наград получили французский дуэт Daft Punk (5) и американский продюсер и певец Фаррелл Уильямс (4).",0,1,0,0,0,0
"Гризельда ∈ к числу крупных астероидов главного пояса астероидов, расположенного между орбитами Марса и Юпитера.","Гризельда принадлежит к числу крупных астероидов главного пояса астероидов, расположенного между орбитами Марса и Юпитера.",0,1,0,0,0,0
"Расширенный современный алфавит ∋ такие диакритические буквы, как: â, ú, á, ó, é.","Расширенный современный алфавит содержит такие диакритические буквы, как: â, ú, á, ó, é.",0,1,0,0,0,0
"Вскоре сериал был продлён, и с 12 апреля 2009 года по 9 мая 2010 выходил второй сезон сериала — «Отчаянные бойцы Бакуган: Новая Вестроя» (яп. 爆丸バトルブローラーズ: ニューヴェストロイア бакуган батору буро:ра:дзу ν: весутороиа), после окончания которого началась трансляция третьего и четвёртого сезонов.","Вскоре сериал был продлён, и с 12 апреля 2009 года по 9 мая 2010 выходил второй сезон сериала — «Отчаянные бойцы Бакуган: Новая Вестроя» (яп. 爆丸バトルブローラーズ: ニューヴェストロイア бакуган батору буро:ра:дзу ню: весутороиа), после окончания которого началась трансляция третьего и четвёртого сезонов.",0,1,0,0,0,0
